sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
367,1782079237.941515,0.184257,1335,1.6296
368,1782079237.942036,0.184778,1338,1.6333
369,1782079237.9425237,0.185266,1341,1.6370
370,1782079237.9507134,0.193455,1342,1.6382
371,1782079237.9531307,0.195873,1337,1.6321
372,1782079237.9531858,0.195928,1341,1.6370
373,1782079237.9532182,0.195960,1340,1.6357
374,1782079237.9532514,0.195993,1342,1.6382
375,1782079237.9538064,0.196548,1346,1.6431
376,1782079237.9538412,0.196583,1343,1.6394
377,1782079237.9538724,0.196615,1342,1.6382
378,1782079237.954392,0.197134,1344,1.6406
379,1782079237.954425,0.197167,1344,1.6406
380,1782079237.9544475,0.197190,1346,1.6431
381,1782079237.9544728,0.197215,1337,1.6321
382,1782079237.9549594,0.197701,1346,1.6431
383,1782079237.9554057,0.198148,1343,1.6394
384,1782079237.9554343,0.198176,1340,1.6357
385,1782079237.9554543,0.198196,1336,1.6309
386,1782079237.9554741,0.198216,1336,1.6309
387,1782079237.9559095,0.198652,1329,1.6223
388,1782079237.9559345,0.198677,1327,1.6199
389,1782079237.9559534,0.198695,1318,1.6089
390,1782079237.958601,0.201343,1325,1.6174
391,1782079237.9586473,0.201389,1324,1.6162
392,1782079237.9586923,0.201434,1318,1.6089
393,1782079237.9587235,0.201466,1319,1.6101
394,1782079237.9587579,0.201500,1322,1.6138
395,1782079237.9588048,0.201547,1315,1.6052
396,1782079237.9588315,0.201574,1316,1.6064
397,1782079237.9588702,0.201612,1314,1.6040
398,1782079237.9588974,0.201639,1319,1.6101
399,1782079237.9589217,0.201664,1320,1.6113
400,1782079237.9589784,0.201720,1314,1.6040
401,1782079237.9590075,0.201750,1313,1.6028
402,1782079237.9590487,0.201791,1318,1.6089
403,1782079237.961343,0.204085,1314,1.6040
404,1782079237.961378,0.204120,1321,1.6125
405,1782079237.9614027,0.204145,1318,1.6089
406,1782079237.9618895,0.204632,1321,1.6125
407,1782079237.9619203,0.204662,1325,1.6174
408,1782079237.9619937,0.204736,1323,1.6150
