sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
490,1782079180.4767396,0.252089,1428,1.7432
491,1782079180.4767656,0.252115,1429,1.7444
492,1782079180.4771974,0.252547,1432,1.7480
493,1782079180.477224,0.252574,1428,1.7432
494,1782079180.4801316,0.255481,1427,1.7419
495,1782079180.48022,0.255570,1430,1.7456
496,1782079180.480268,0.255618,1427,1.7419
497,1782079180.480314,0.255664,1426,1.7407
498,1782079180.4803638,0.255713,1423,1.7371
499,1782079180.480409,0.255759,1424,1.7383
500,1782079180.480442,0.255792,1420,1.7334
501,1782079180.4804704,0.255820,1420,1.7334
502,1782079180.4805071,0.255857,1416,1.7285
503,1782079180.480537,0.255887,1418,1.7310
504,1782079180.4805834,0.255933,1411,1.7224
505,1782079180.4832838,0.258633,1412,1.7236
506,1782079180.4837773,0.259127,1410,1.7212
507,1782079180.4838245,0.259174,1410,1.7212
508,1782079180.48385,0.259200,1405,1.7151
509,1782079180.484304,0.259654,1407,1.7175
510,1782079180.4843795,0.259729,1400,1.7090
511,1782079180.484416,0.259766,1403,1.7126
512,1782079180.4844475,0.259797,1405,1.7151
513,1782079180.4844747,0.259824,1404,1.7139
514,1782079180.484938,0.260288,1408,1.7188
515,1782079180.4850125,0.260362,1409,1.7200
516,1782079180.4850414,0.260391,1405,1.7151
517,1782079180.485525,0.260875,1410,1.7212
518,1782079180.4856093,0.260959,1409,1.7200
519,1782079180.4856384,0.260988,1407,1.7175
520,1782079180.4856665,0.261016,1408,1.7188
521,1782079180.486603,0.261953,1406,1.7163
522,1782079180.486661,0.262011,1410,1.7212
523,1782079180.4871411,0.262491,1408,1.7188
524,1782079180.489715,0.265065,1407,1.7175
525,1782079180.4897902,0.265140,1406,1.7163
526,1782079180.4898207,0.265170,1410,1.7212
527,1782079180.489855,0.265205,1403,1.7126
528,1782079180.4898803,0.265230,1411,1.7224
529,1782079180.4901679,0.265517,1408,1.7188
530,1782079180.491719,0.267069,1406,1.7163
531,1782079180.4918048,0.267154,1408,1.7188
532,1782079180.4918463,0.267196,1410,1.7212
533,1782079180.492143,0.267493,1403,1.7126
534,1782079180.4928484,0.268198,1396,1.7041
535,1782079180.4933157,0.268665,1402,1.7114
